"Category","Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
"cod_adu",1990,1,"All_areas",1501.12035270584,0.305499670161915,458.591772624973
"cod_adu",1991,1,"All_areas",992.053987386027,0.227538629755376,225.730604933173
"cod_adu",1992,1,"All_areas",1284.69730563136,0.231119145716419,296.918143781704
"cod_adu",1993,1,"All_areas",1896.81167468408,0.22114043269069,419.461754472389
"cod_adu",1994,1,"All_areas",1615.96107607979,0.256428364780508,414.378256288092
"cod_adu",1995,1,"All_areas",1846.44038222612,0.21894526098078,404.26937137195
"cod_adu",1996,1,"All_areas",1825.38669641402,0.227290937989821,414.893854422085
"cod_adu",1997,1,"All_areas",2017.59927242857,0.177925615201675,358.982591777304
"cod_adu",1998,1,"All_areas",1582.73424672867,0.188153989679893,297.797763124999
"cod_adu",1999,1,"All_areas",820.683853077501,0.230889961981638,189.487663636009
"cod_adu",2000,1,"All_areas",569.160348554306,0.26155205571767,148.865059197364
"cod_adu",2001,1,"All_areas",631.303849137562,0.210330964566505,132.782747523651
"cod_adu",2002,1,"All_areas",1008.39035167727,0.241150983569923,243.174325129395
"cod_adu",2003,1,"All_areas",1089.44793577009,0.186048582132578,202.690243757289
"cod_adu",2004,1,"All_areas",682.74435173356,0.198428108425672,135.475670252802
"cod_adu",2005,1,"All_areas",575.003709315136,0.1838276160248,105.701561088819
"cod_adu",2006,1,"All_areas",623.174297545649,0.202782570327641,126.368885818429
"cod_adu",2007,1,"All_areas",985.740731535996,0.167464066448192,165.076151366633
"cod_adu",2008,1,"All_areas",880.501200090723,0.187562280273514,165.148812872581
"cod_adu",2009,1,"All_areas",641.299154657983,0.213440870828818,136.879450031985
"cod_adu",2010,1,"All_areas",966.899411909263,0.128019831733426,123.782300015773
"cod_adu",2011,1,"All_areas",2026.32148754319,0.108008115001676,218.859164256931
"cod_adu",2012,1,"All_areas",1882.39718651196,0.169691031904579,319.42592103349
"cod_adu",2013,1,"All_areas",1090.58828142138,0.208615811916828,227.513959795699
"cod_adu",2014,1,"All_areas",1595.84720444696,0.154391709088936,246.385577339366
"cod_adu",2015,1,"All_areas",950.02208136465,0.18253943307474,173.416492140787
"cod_juv",1990,1,"All_areas",1.59796723741368,1.18756739518981,1.89769378973401
"cod_juv",1991,1,"All_areas",1.24897650734564,0.726830981799456,0.907794821078486
"cod_juv",1992,1,"All_areas",8.65520433302199,0.668597562467249,5.78684851971447
"cod_juv",1993,1,"All_areas",1.92708087453411,0.57700248841882,1.1119304599905
"cod_juv",1994,1,"All_areas",32.3031335518178,0.357356861672184,11.543746428255
"cod_juv",1995,1,"All_areas",28.9612861753889,0.392298052108172,11.3614561531524
"cod_juv",1996,1,"All_areas",7.36847672973167,0.607651973083344,4.47746942344016
"cod_juv",1997,1,"All_areas",13.7374219109023,0.406211219698356,5.58029490993853
"cod_juv",1998,1,"All_areas",3.72615628323567,0.655953502296151,2.44418526409124
"cod_juv",1999,1,"All_areas",2.67585449502158,0.541701619245451,1.44951471281841
"cod_juv",2000,1,"All_areas",8.53533312368189,0.443567712117805,3.78599818583489
"cod_juv",2001,1,"All_areas",15.2134872160628,0.40923663108081,6.22591625529251
"cod_juv",2002,1,"All_areas",0.515349066400108,0.959435894206725,0.494444392350188
"cod_juv",2003,1,"All_areas",0.205667138529573,1.43648457578081,0.295437672242707
"cod_juv",2004,1,"All_areas",4.91955135006685,0.48028866226354,2.3628047368604
