"Param","starting_value","Lower","MLE","Upper","final_gradient"
"beta1_ct",-5.9113878108875,-50,-1.69329337965609,50,1.60840285154951e-05
"beta1_ct",-5.86666963293679,-50,-2.59959327492455,50,-0.00015142903379628
"beta1_ct",-5.61336326753519,-50,-2.12259628612013,50,-2.6878280537268e-05
"beta1_ct",-5.61305695001845,-50,-3.2712282308349,50,0.000211901982591467
"beta1_ct",-5.53358237501262,-50,1.75677375514646,50,-5.04969133228172e-05
"beta1_ct",-5.66684003521999,-50,0.606537016930698,50,-0.000131861535749955
"beta1_ct",-5.18983391694136,-50,-3.24501737083079,50,-6.96243548241604e-05
"beta1_ct",-6.01729373496978,-50,-5.17693936858123,50,0.000206746924483969
"beta1_ct",-5.17941722876662,-50,-2.00456664417755,50,0.000171887316725128
"beta1_ct",-6.51772585551713,-50,-8.67323063392576,50,-0.000166440751290242
"beta1_ct",-6.42357059812572,-50,-3.82279388929296,50,3.23421334647023e-06
"beta1_ct",-7.66354213902826,-50,-7.97726725314333,50,3.57879084740276e-05
"beta1_ct",-5.56112745711694,-50,-0.257240171221681,50,0.000171148073496608
"beta1_ct",-6.31878481681465,-50,-3.67678968180726,50,-0.000246291667750365
"beta1_ct",-6.9124486131183,-50,-3.1490475797083,50,-2.51172350880235e-05
"beta1_ct",-6.65564828405089,-50,-3.5535795765078,50,-0.00011235137066512
"beta1_ct",-5.61704636181793,-50,-1.11438078000274,50,-0.000137327406455112
"beta1_ct",-5.72742586897612,-50,-0.101388756645672,50,-0.000268022367977627
"beta1_ct",-5.9113878108875,-50,-2.17689589985321,50,6.4923598279254e-05
"beta1_ct",-5.86666963293679,-50,-0.793892837753252,50,0.000129025471776512
"beta1_ct",-5.61336326753519,-50,-1.86319523924682,50,7.55950384441206e-05
"beta1_ct",-5.61305695001845,-50,-1.95211609812561,50,-0.000100045097385593
"beta1_ct",-5.53358237501262,-50,0.792309693231928,50,-0.000319341719694055
"beta1_ct",-5.66684003521999,-50,-0.979894065774968,50,0.00023050988014614
"beta1_ct",-5.18983391694136,-50,-2.88109897096174,50,-0.00027068880046488
"beta1_ct",-6.01729373496978,-50,-5.59831512202685,50,-4.81255147279924e-05
"beta1_ct",-5.17941722876662,-50,-1.79915253406895,50,-7.03831099537408e-05
"beta1_ct",-6.51772585551713,-50,-7.63103577711958,50,2.30215700034453e-05
"beta1_ct",-6.42357059812572,-50,-2.257551827571,50,0.000116696039099029
"beta1_ct",-7.66354213902826,-50,-4.60044663113329,50,-6.71688337596787e-05
"beta1_ct",-5.56112745711694,-50,0.808387429879614,50,7.03427895532016e-06
"beta1_ct",-6.31878481681465,-50,-3.61518515748383,50,3.76538492884437e-05
"beta1_ct",-6.9124486131183,-50,-3.57238046448872,50,-0.000118048560793449
"beta1_ct",-6.65564828405089,-50,-4.79327228112415,50,-0.000110847459339425
"beta1_ct",-5.61704636181793,-50,-0.614621664259783,50,0.000248909132782416
"beta1_ct",-5.72742586897612,-50,0.0917149675515009,50,1.04251974319958e-05
"beta1_ct",-5.9113878108875,-50,-0.838950806927522,50,-0.000200197429983895
"beta1_ct",-5.86666963293679,-50,0.248904566051939,50,3.6394869506573e-05
"beta1_ct",-5.61336326753519,-50,-1.56833870182063,50,2.43544115150485e-05
"beta1_ct",-5.61305695001845,-50,-2.69399103637978,50,-2.12015849432312e-06
"beta1_ct",-5.53358237501262,-50,-0.102909654853935,50,4.22949367961389e-05
"beta1_ct",-5.66684003521999,-50,-1.20147362773483,50,-0.000115586337765983
"beta1_ct",-5.18983391694136,-50,-2.59308608098891,50,-0.000165441957111767
"beta1_ct",-6.01729373496978,-50,-4.55571647197126,50,0.00012121302369783
"beta1_ct",-5.17941722876662,-50,-1.89215459334238,50,6.30472003888549e-05
"beta1_ct",-6.51772585551713,-50,-8.10521911173526,50,-0.000174839242223612
"beta1_ct",-6.42357059812572,-50,-1.86835178224426,50,0.000154483572873509
"beta1_ct",-7.66354213902826,-50,-6.70676872649687,50,1.85943990205217e-06
"beta1_ct",-5.56112745711694,-50,1.7717957838752,50,-0.000129507128300066
"beta1_ct",-6.31878481681465,-50,-4.15330292803707,50,-0.000177119985816016
"beta1_ct",-6.9124486131183,-50,-3.5401705044176,50,6.71970208050432e-05
"beta1_ct",-6.65564828405089,-50,-4.56383073258123,50,0.000100367023828429
"beta1_ct",-5.61704636181793,-50,-0.69307697917804,50,-0.000130977488215223
"beta1_ct",-5.72742586897612,-50,-0.618714442711281,50,-0.000109094679969335
"beta1_ct",-5.9113878108875,-50,-0.284456459542727,50,5.66648361424171e-05
"beta1_ct",-5.86666963293679,-50,-1.96165722388734,50,2.00755162280686e-05
"beta1_ct",-5.61336326753519,-50,-1.91575989748785,50,-0.000162325287691445
"beta1_ct",-5.61305695001845,-50,-3.67278434133896,50,0.000224344990666703
"beta1_ct",-5.53358237501262,-50,-0.652755462642172,50,9.69015359899572e-05
"beta1_ct",-5.66684003521999,-50,-2.10592272250204,50,-5.80964793713834e-05
"beta1_ct",-5.18983391694136,-50,-2.68144030050115,50,-2.28875421610653e-05
"beta1_ct",-6.01729373496978,-50,-4.67849526539658,50,-0.000207515627158372
"beta1_ct",-5.17941722876662,-50,-2.57103117585433,50,0.000254068504756955
"beta1_ct",-6.51772585551713,-50,-9.05623802602274,50,-3.32963705820255e-05
"beta1_ct",-6.42357059812572,-50,-3.02393640706017,50,4.6167231173122e-05
"beta1_ct",-7.66354213902826,-50,-10.2434470775851,50,-4.75399768627566e-05
"beta1_ct",-5.56112745711694,-50,1.05792372879828,50,4.65245041736395e-05
"beta1_ct",-6.31878481681465,-50,-5.83900627973351,50,0.000152825425695835
"beta1_ct",-6.9124486131183,-50,-4.23336495184258,50,7.56598916037965e-05
"beta1_ct",-6.65564828405089,-50,-4.37884492531454,50,-1.05833594048477e-05
"beta1_ct",-5.61704636181793,-50,-0.512992041036629,50,-0.000257797525017561
"beta1_ct",-5.72742586897612,-50,-1.56147666447915,50,0.000163142403985184
"beta1_ct",-5.9113878108875,-50,-1.37915929232443,50,0.000229139139020562
"beta1_ct",-5.86666963293679,-50,-4.24190432216919,50,0.000111348407540013
"beta1_ct",-5.61336326753519,-50,-2.61884368756556,50,3.99370482639938e-05
"beta1_ct",-5.61305695001845,-50,-4.34181026873624,50,-0.000183955965477489
"beta1_ct",-5.53358237501262,-50,0.139303556457205,50,0.000137289471341617
"beta1_ct",-5.66684003521999,-50,-1.0443974083628,50,-9.91098154661252e-05
"beta1_ct",-5.18983391694136,-50,-2.85985257656263,50,8.53585515048216e-08
"beta1_ct",-6.01729373496978,-50,-5.60683454611875,50,1.43616809453739e-05
"beta1_ct",-5.17941722876662,-50,-2.27219357022402,50,-3.77607419095316e-05
"beta1_ct",-6.51772585551713,-50,-9.11393108647269,50,-7.99617235953676e-05
"beta1_ct",-6.42357059812572,-50,-3.77718337108645,50,-1.4075856804574e-06
"beta1_ct",-7.66354213902826,-50,-6.84606842991371,50,-0.000132992072518379
"beta1_ct",-5.56112745711694,-50,-0.431882272516758,50,-0.000160596511563776
"beta1_ct",-6.31878481681465,-50,-5.46859683759979,50,9.87526398736893e-05
"beta1_ct",-6.9124486131183,-50,-3.86174708716547,50,0.00011344365849475
"beta1_ct",-6.65564828405089,-50,-3.29407843782464,50,0.000139734080711218
"beta1_ct",-5.61704636181793,-50,-1.08516275542931,50,-0.000136461539111954
"beta1_ct",-5.72742586897612,-50,-1.67030287605343,50,-0.000104813598895248
"beta1_ct",-5.9113878108875,-50,-2.18622447951568,50,-0.000100650771548999
"beta1_ct",-5.86666963293679,-50,-2.48984151733158,50,-2.01322370947388e-05
"beta1_ct",-5.61336326753519,-50,-2.53285445437127,50,5.60978688262104e-05
"beta1_ct",-5.61305695001845,-50,-2.2800485836991,50,-0.000308771364664118
"beta1_ct",-5.53358237501262,-50,-0.25844925545018,50,-7.56572132817324e-05
"beta1_ct",-5.66684003521999,-50,-0.998766268314056,50,1.02456523720651e-05
"beta1_ct",-5.18983391694136,-50,-2.47804426277916,50,-5.6856643138925e-05
"beta1_ct",-6.01729373496978,-50,-4.67427229481448,50,9.07725253975755e-05
"beta1_ct",-5.17941722876662,-50,-2.7602422129786,50,0.000114752732392365
"beta1_ct",-6.51772585551713,-50,-8.74815834154321,50,8.48656479175425e-05
"beta1_ct",-6.42357059812572,-50,-2.80289382826283,50,4.98092542589035e-06
"beta1_ct",-7.66354213902826,-50,-4.70398887862186,50,1.28916947783608e-06
"beta1_ct",-5.56112745711694,-50,-0.123078085516815,50,-0.000189129481547756
"beta1_ct",-6.31878481681465,-50,-4.73855098056192,50,5.9900525389428e-05
"beta1_ct",-6.9124486131183,-50,-3.932792301635,50,0.000124248845518871
"beta1_ct",-6.65564828405089,-50,-2.87491210457998,50,0.000147357077487253
"beta1_ct",-5.61704636181793,-50,-1.29416783419513,50,1.02297334210744e-05
"beta1_ct",-5.72742586897612,-50,-0.824201466025782,50,-0.000265237588213285
"beta1_ct",-5.9113878108875,-50,-1.29266706041407,50,-3.98381894315403e-05
"beta1_ct",-5.86666963293679,-50,-0.675239312746464,50,0.00013424637361048
"beta1_ct",-5.61336326753519,-50,-0.598581678226661,50,0.000193971024799344
"beta1_ct",-5.61305695001845,-50,-1.12471368478713,50,-9.9047732202262e-05
"beta1_ct",-5.53358237501262,-50,0.231314753734921,50,8.54557994449806e-05
"beta1_ct",-5.66684003521999,-50,-1.66185699828639,50,0.000198570894100136
"beta1_ct",-5.18983391694136,-50,-1.49005882502371,50,-2.21786840033378e-05
"beta1_ct",-6.01729373496978,-50,-3.6024868980136,50,0.000102085059410117
"beta1_ct",-5.17941722876662,-50,-1.82337449628972,50,-0.000186114022288159
"beta1_ct",-6.51772585551713,-50,-9.52009371966838,50,-7.73668965758922e-05
"beta1_ct",-6.42357059812572,-50,-3.43186328301864,50,7.97786220634311e-05
"beta1_ct",-7.66354213902826,-50,-9.21513086595204,50,-8.53801732347836e-06
"beta1_ct",-5.56112745711694,-50,-0.682763523757774,50,8.84051527243468e-05
"beta1_ct",-6.31878481681465,-50,-4.87953939311141,50,-0.000123848129539805
"beta1_ct",-6.9124486131183,-50,-3.25614066799235,50,-2.16393357053216e-05
"beta1_ct",-6.65564828405089,-50,-2.52276212617744,50,0.000234987473651582
"beta1_ct",-5.61704636181793,-50,-0.766649845242651,50,-3.69891151297264e-05
"beta1_ct",-5.72742586897612,-50,-0.578347785287477,50,-6.37854640936908e-05
"beta1_ct",-5.9113878108875,-50,-1.18031275495301,50,-9.90453143768777e-05
"beta1_ct",-5.86666963293679,-50,-2.6350757535398,50,0.000246120759024526
"beta1_ct",-5.61336326753519,-50,-1.76703337733828,50,0.000227139160038581
"beta1_ct",-5.61305695001845,-50,-2.74146162240118,50,-0.000252743757324314
"beta1_ct",-5.53358237501262,-50,-0.926241408058927,50,-2.21778586164678e-05
"beta1_ct",-5.66684003521999,-50,-2.37763099731872,50,-3.12794706491815e-06
"beta1_ct",-5.18983391694136,-50,-1.64444109026485,50,-0.000173306335190554
"beta1_ct",-6.01729373496978,-50,-3.57333794395267,50,8.20941848522772e-05
"beta1_ct",-5.17941722876662,-50,-1.9739362565167,50,7.26201564821283e-05
"beta1_ct",-6.51772585551713,-50,-8.9394926824246,50,-6.55577000293617e-05
"gamma1_j",0,-50,0.342569812363671,50,8.91399427302986e-05
"gamma1_j",0,-50,0.159924598901009,50,1.91267133686779e-06
"gamma1_j",0,-50,-0.09113879107159,50,-0.000168523837148271
"gamma1_j",0,-50,0.374029300733675,50,-0.00023898487669527
"gamma1_j",0,-50,-0.0294291116303593,50,-0.000212083572733945
"gamma1_j",0,-50,0.00174738397087923,50,0.181752618213068
"lambda1_k",0,-50,-0.0697269741216138,50,-0.00108129803732027
"lambda1_k",0,-50,0.814229344505054,50,0.00012782628431296
"lambda1_k",0,-50,-0.592763960139935,50,-0.000173438287632166
"lambda1_k",0,-50,0.682352104522665,50,-0.000260587553242431
"lambda1_k",0,-50,0.0800643484383383,50,-0.000604707927372328
"lambda1_k",0,-50,0.861672452294487,50,0.00056553026490036
"L_omega1_z",1.2805544510588,-50,1.65321608303946,50,0.0023886741829493
"L_omega1_z",-2.21928553344138,-50,1.51183766743759,50,-0.000567051907683691
"L_omega1_z",2.27150872399046,-50,1.29227291757586,50,-0.000613541423433617
"L_omega1_z",-0.36182978910639,-50,1.09826773943984,50,0.000387203906099032
"L_omega1_z",0.61341516103238,-50,-1.11947520940301,50,-7.8751376274333e-05
"L_omega1_z",0.0468246288973842,-50,-2.74482516975779,50,-0.000407972873091467
"L_omega1_z",-0.294603270586138,-50,0.385537791008653,50,-0.00114645555097681
"L_omega1_z",0.606159117985593,-50,-0.971946986885823,50,-0.00021076930256303
"L_omega1_z",-1.7522887026175,-50,-2.55163626573548,50,0.00168052290335652
"L_omega1_z",0.999765417277781,-50,-1.41320459295122,50,7.91532240107529e-05
"L_omega1_z",-1.05180870696401,-50,0.258795303068577,50,-0.000279847336218886
"L_omega1_z",-0.823816189491652,-50,-0.899907454507796,50,0.0013605218775945
"L_omega1_z",1.49735864206947,-50,-1.3122090515304,50,0.00106971196372996
"L_omega1_z",0.179084118798073,-50,-0.288903603457252,50,-0.000803941058197921
"L_omega1_z",1.09440511580855,-50,0.444814668225823,50,0.000652101623000334
"L_omega1_z",-0.0480313801356032,-50,0.589200548795462,50,0.00199535194845879
"L_omega1_z",0.514848376447531,-50,-1.03861352383497,50,-0.00029036209053146
"L_omega1_z",-0.755233287908706,-50,-1.81937517966201,50,-0.00285775088148199
"L_omega1_z",-0.186781686232716,-50,-0.148765424746644,50,0.000448499773725075
"L_omega1_z",0.93559391849234,-50,0.479180725344232,50,0.000988149208600575
"L_omega1_z",0.318741493249567,-50,0.944954094345579,50,0.00116379526428928
"L_omega1_z",-0.925604013395736,-50,0.445592297805325,50,9.74183292186126e-05
"L_omega1_z",0.822801805773427,-50,-0.469432484181158,50,-0.000830250840479607
"L_omega1_z",1.5870965116884,-50,-0.612176520164178,50,0.000789973673384736
"L_omega1_z",0.159396315574295,-50,0.735486453737733,50,-0.00165278967491389
"L_omega1_z",0.530596055764098,-50,0.670515508530488,50,0.000420367633594765
"L_omega1_z",0.80826867366426,-50,0.299144381670943,50,-0.00197497212036257
"L_omega1_z",-1.20122098166461,-50,-0.810837331231694,50,-0.000250487513774544
"L_omega1_z",-0.114460262379584,-50,0.229462484771593,50,-0.00115881195455092
"L_omega1_z",-0.244151463640318,-50,0.285079519101335,50,0.00165968582822273
"L_omega1_z",-0.0918225123467278,-50,-0.608342116870068,50,0.00168148380900845
"L_omega1_z",1.72372913484222,-50,0.311735635372931,50,0.00213726845085827
"L_omega1_z",-0.266824453182165,-50,0.329428518536028,50,-0.000930367936241794
"L_omega1_z",-0.0147434653534696,-50,0.78133223070604,50,-4.45727252564865e-05
"L_omega1_z",1.61142324213737,-50,-0.51843485065724,50,0.000964404121134521
"L_omega1_z",-1.54174182029702,-50,0.2851967099083,50,-0.000249506545841882
"L_omega1_z",-0.885020003411618,-50,1.69219027940488,50,-0.0013458831878026
"L_omega1_z",0.469889457023597,-50,-0.254071194310245,50,-0.000114492271862332
"L_omega1_z",-0.100879973642378,-50,-0.956200681312683,50,0.00176089660857315
"L_omega1_z",-0.476326189297084,-50,-0.464198457958026,50,0.000359102645788312
"L_omega1_z",0.0553847122955822,-50,-0.480819998558634,50,0.000181371389654572
"L_omega1_z",-0.300789748731693,-50,-0.0164879727298268,50,0.000128108129285209
"L_omega1_z",0.283016395321314,-50,-0.219848464364411,50,0.0004610004810921
"L_omega1_z",0.622509738534518,-50,-0.692447267952119,50,-0.000538136398828826
"L_omega1_z",-0.386047526135189,-50,0.594780480698278,50,-3.81855377025175e-05
"L_omega1_z",-0.969766692381506,-50,1.5895693623384,50,0.000884835716362886
"L_omega1_z",-1.60822052125044,-50,0.0292485248412856,50,0.000196939723705825
"L_omega1_z",-0.319933011325809,-50,-1.39593880704851,50,-0.00126244243959661
"L_omega1_z",1.376013475005,-50,-1.23331877919316,50,-0.0011975837401188
"L_omega1_z",-1.29041767572875,-50,-0.0516320262184446,50,0.00052087005586543
"L_omega1_z",1.53009765652349,-50,0.475505470181967,50,-0.000300346547635222
"L_omega1_z",0.803779995904422,-50,-0.474220326690504,50,-8.74063345719378e-05
"L_omega1_z",-0.419138043291626,-50,-0.519652272997727,50,0.000394044759662648
"L_omega1_z",-0.747048179995833,-50,0.883213180960293,50,-0.000907437355117224
"L_omega1_z",0.104075952545602,-50,0.188877403586277,50,0.000274181233672621
"L_omega1_z",-0.48980306311643,-50,1.23254407089005,50,0.000595958987062772
"L_omega1_z",1.01957880524833,-50,0.416941975749864,50,-9.72487740895644e-05
"L_omega1_z",-0.960306661832248,-50,0.284484278395167,50,-0.000622292902534127
"L_omega1_z",0.0555940379930434,-50,-0.807219135776629,50,0.000863191161379007
"L_omega1_z",0.783647615979166,-50,0.317705072549605,50,-0.000664589123822168
"L_omega1_z",-0.362639146586772,-50,0.189789669440634,50,-0.000417508190121652
"L_omega1_z",1.44733911301572,-50,-0.196445272517765,50,0.000387537259809001
"L_omega1_z",-0.85645072305872,-50,-0.583131666345741,50,0.000429769888853571
"L_omega1_z",-0.93411263967315,-50,0.761894403511736,50,0.000313056932622402
"L_omega1_z",1.63700420154081,-50,0.900235646846434,50,-0.000960279870232839
"L_omega1_z",0.659942152342903,-50,0.999884225277055,50,-0.000503336137789745
"L_omega1_z",2.13502034216624,-50,1.4473211908433,50,-0.00030868932007877
"L_omega1_z",-0.941211787027762,-50,0.459449498569828,50,-0.000447373133933837
"L_omega1_z",-1.84366643107854,-50,-1.61036667448403,50,0.000724607389322784
"L_omega1_z",-0.350411297775443,-50,0.398094251379661,50,-0.000161163441793732
"L_omega1_z",0.555170642800889,-50,-0.308233492633304,50,0.00027332470000152
"L_omega1_z",0.0738310797489492,-50,-0.130592754731361,50,0.000146546740825926
"L_omega1_z",1.56449124699781,-50,-0.210304933420583,50,-0.000163042459000451
"L_omega1_z",-0.703246742962797,-50,0.149693578186613,50,0.000126437994808271
"L_omega1_z",-0.205116334797273,-50,1.01917731451601,50,0.000231842119745806
"L_omega1_z",-1.15890417189142,-50,1.09648239539759,50,7.67682690820948e-05
"L_omega1_z",-0.602210880656178,-50,-0.595873537364742,50,-0.000513136169978168
"L_omega1_z",0.849316061225254,-50,-1.38318691517008,50,-0.00109876533920783
"L_omega1_z",-0.786459529476713,-50,-0.949486102891186,50,0.000573497809313039
"L_omega1_z",0.215867568444027,-50,0.826703654362047,50,0.000110537277167921
"L_omega1_z",2.38060780323281,-50,0.771431448507029,50,0.000218490010933436
"L_omega1_z",-0.97713904171334,-50,0.000356447011500715,50,0.000225805810970314
"L_omega1_z",1.12104566716509,-50,-0.126311012460293,50,0.000345360364974567
"L_omega1_z",-1.33692787718669,-50,0.0458842235025028,50,0.000205533004326242
"L_omega1_z",0.11625612840127,-50,-0.862402708697064,50,0.000299890891545473
"L_omega1_z",-0.273587967081755,-50,1.70376442762046,50,-0.000458680870998762
"L_omega1_z",0.934487560442579,-50,-0.247054807051875,50,-0.000154523521034955
"L_omega1_z",0.0671058562681039,-50,-1.5462513914427,50,0.00144625653081221
"L_omega1_z",-1.12142570840084,-50,-1.08695748013303,50,-0.000647776485330098
"L_omega1_z",-0.870598459675923,-50,0.564497848936485,50,-0.00059190217398708
"L_omega1_z",1.25150074154986,-50,0.909627646145731,50,-8.47528319738444e-05
"L_omega1_z",0.118981096889203,-50,0.319522395341727,50,-0.000220992518055851
"L_omega1_z",0.32132398619087,-50,0.544439258334612,50,-0.000973882622869127
"L_omega1_z",1.73676472260322,-50,0.261769393044176,50,-0.000737114432951103
"L_omega1_z",-0.337610393370532,-50,0.586805423188987,50,-0.0002283436638848
"L_omega1_z",2.11542116640081,-50,-0.0796119593532022,50,-0.00134263578524241
"L_omega1_z",0.756556156890477,-50,1.44326096598562,50,-0.000321394642838868
"L_omega1_z",0.668085449918079,-50,0.676777509861476,50,0.000456343024950456
"L_omega1_z",0.71723019638629,-50,-0.562016430766593,50,-2.18729465792933e-05
"L_omega1_z",0.719585474666564,-50,0.0760102435761843,50,-0.000370961778248358
"L_omega1_z",-1.49814447765978,-50,-1.10853021143527,50,0.000696528610430125
"L_omega1_z",0.521860920823906,-50,-0.59554833899232,50,5.56817936612219e-05
"L_omega1_z",-2.43588145484524,-50,1.0159953349716,50,-0.00106366631622734
"L_omega1_z",0.0776112772586018,-50,2.008576652091,50,-0.000177024830769312
"L_omega1_z",0.344507567014455,-50,0.689972198847807,50,0.000853872415939705
"L_omega1_z",0.437330582724457,-50,-0.604053438906723,50,0.00102024926448507
"L_omega1_z",-0.968275052919744,-50,2.62824066209021,50,0.000643634498118217
"L_omega1_z",-0.858736749876328,-50,0.301396165095445,50,-0.000180239570997998
"L_omega1_z",-1.12432216131799,-50,-1.03993427347354,50,0.000419389168328621
"L_omega1_z",-1.13919212334305,-50,0.149736180848212,50,-2.65560180530144e-05
"L_omega1_z",-0.333516396039059,-50,-1.75015052066125,50,-0.000280909960865827
"L_omega1_z",1.36077877340333,-50,-0.33097923993842,50,-0.000176590359192375
"L_omega1_z",1.91827919226531,-50,0.116767016248281,50,0.000298886600928583
"L_omega1_z",2.22752884835314,-50,1.32991472954568,50,-1.83522973671302e-05
"L_omega1_z",0.70230465279146,-50,0.132760940775221,50,-0.000822401518327354
"L_omega1_z",-2.44447962494187,-50,-0.581379452273804,50,0.00164915432006296
"L_omega1_z",-0.0459791422260667,-50,0.860581610623056,50,-7.0303777818026e-05
"L_omega1_z",0.875230858904851,-50,0.90730514121749,50,-0.00204438730136758
"L_omega1_z",1.86688045393381,-50,-0.782261653241763,50,2.94767859259082e-05
"L_omega1_z",-0.598856496011975,-50,-0.0243957298079683,50,0.00109284913386887
"L_omega1_z",-1.62136374338261,-50,-0.354269420204635,50,0.00022255192114784
"L_omega1_z",-2.13184507472547,-50,-1.47942781040521,50,0.00046026202953442
"L_omega1_z",1.29012131008033,-50,1.16444020972705,50,0.000822291951489973
"L_omega1_z",0.758035864884323,-50,0.571886599916693,50,-0.000182016633651472
"L_omega1_z",-0.30869245720857,-50,0.48304196352459,50,-0.000353999304085972
"L_omega1_z",0.394918950890379,-50,-0.753445774486348,50,-0.000498763846003669
"L_omega1_z",0.398720868061532,-50,2.30543131457725,50,-0.000203540254616996
"L_omega1_z",-1.04279493184828,-50,1.64286400008687,50,0.00071361522676483
"L_omega1_z",-1.07904942733997,-50,-1.53843161944387,50,-0.00109517963506534
"L_omega1_z",0.8226700447124,-50,-0.809030371015499,50,4.18756518296703e-05
"L_omega1_z",-0.929756488121856,-50,-0.164251435898297,50,-0.000455155559178522
"L_omega1_z",-0.674894622136571,-50,-0.850874005840329,50,-0.000476889776756195
"L_omega1_z",-1.13793360091532,-50,-0.220148291792806,50,-0.000208598000699722
"L_omega1_z",2.17386335292506,-50,0.261023867831605,50,0.000248669995741579
"L_omega1_z",0.77631129183849,-50,0.144576549524064,50,0.00049932581971035
"L_epsilon1_z",-1.36120909379211,-50,-1.10733222800078,50,0.00101184009784916
"L_epsilon1_z",-1.93801793297615,-50,-1.25056317631262,50,0.000234991261007345
"L_epsilon1_z",-1.53799600357216,-50,-1.48166547491029,50,0.000370236363331777
"L_epsilon1_z",0.0227329303090204,-50,-0.0160254397089853,50,3.54695766939805e-05
"L_epsilon1_z",-0.489183858227949,-50,-0.154866304956891,50,0.000212270503960221
"L_epsilon1_z",0.271193961058044,-50,1.35619550789091,50,-0.000420018713588988
"L_epsilon1_z",1.30374560469231,-50,0.111979627915992,50,0.00075355460786275
"L_epsilon1_z",1.33970469902733,-50,-0.415788648986527,50,3.60438809905439e-05
"L_epsilon1_z",0.475696433030348,-50,0.697789967728539,50,0.000592313558983593
"L_epsilon1_z",0.648649882264824,-50,0.569382767023045,50,0.000277821099466058
"L_epsilon1_z",1.68617022838465,-50,0.134353091711394,50,-0.000441358559012173
"L_epsilon1_z",0.0282177758803156,-50,0.087095668389319,50,0.000172356270183194
"L_epsilon1_z",1.58739636442962,-50,0.343386385700737,50,-0.00010261444777826
"L_epsilon1_z",-0.508022024267275,-50,0.237979904689407,50,-0.000549057624469107
"L_epsilon1_z",0.344129553467249,-50,0.673716020252633,50,0.000551065109485549
"L_epsilon1_z",-0.0525756689398482,-50,0.169614090171305,50,-0.000476856080268817
"L_epsilon1_z",-1.48924248845445,-50,-0.188851751316751,50,0.000685260144566602
"L_epsilon1_z",-0.538463072195008,-50,0.375104327252777,50,-9.44773368170004e-05
"L_epsilon1_z",0.936851124511655,-50,0.106933353298237,50,-0.000472076444246738
"L_epsilon1_z",0.107543478186271,-50,0.460050606967575,50,0.000723079340785304
"L_epsilon1_z",-0.262876975703484,-50,0.800084415118648,50,-0.000164667996768841
"L_epsilon1_z",0.532695249926515,-50,0.0232670903958587,50,-9.2937559700107e-05
"L_epsilon1_z",-0.886520255824405,-50,0.013078914619869,50,-0.000183359343720824
"L_epsilon1_z",0.107603987723308,-50,0.440829255486832,50,1.5657815467307e-05
"L_epsilon1_z",2.43322211905861,-50,0.0163031789959268,50,-0.000300576588236456
"L_epsilon1_z",-0.0265170395397375,-50,0.562561683134707,50,0.000638995547723287
"L_epsilon1_z",-0.679491502812745,-50,0.347553447568156,50,0.000845348205328555
"L_epsilon1_z",0.613836726023357,-50,-0.619295521776471,50,0.000726919327362019
"L_epsilon1_z",0.222006459245002,-50,0.046175745473388,50,-0.000645871761759231
"L_epsilon1_z",-0.531270500297006,-50,-0.0927739645098599,50,-0.000284230945702735
"L_epsilon1_z",0.484990465454554,-50,0.28584403959555,50,0.000335255687656577
"L_epsilon1_z",0.147713262967741,-50,0.246516904472233,50,-1.0083736292188e-05
"L_epsilon1_z",-0.409989606357206,-50,0.634739400819073,50,-0.000338649314659989
"L_epsilon1_z",-1.16534493819465,-50,0.578790499879846,50,0.000423487346206564
"L_epsilon1_z",-1.23271441306383,-50,-0.400157323293033,50,-8.40826214835166e-05
"L_epsilon1_z",-0.120732156461467,-50,-0.867401476081349,50,-0.000793375810851371
"L_epsilon1_z",-0.882256253837985,-50,-0.932912683081817,50,0.000189254751721712
"L_epsilon1_z",1.16939355880485,-50,-0.0381443829767107,50,-8.45970492089343e-05
"L_epsilon1_z",1.87286799302382,-50,0.610130207339587,50,0.000797191411486153
"L_epsilon1_z",0.192857981728659,-50,-0.372113712068411,50,-0.000221810456022986
"L_epsilon1_z",2.19888581581001,-50,0.154696578301134,50,-0.000719629364547281
"L_epsilon1_z",0.284968806026831,-50,-0.0327013316534195,50,0.000800774777184543
"L_epsilon1_z",0.821007866496212,-50,-0.312335490809397,50,0.00106376728985857
"L_epsilon1_z",-1.12765510155949,-50,0.235103866950039,50,0.000257182233562858
"L_epsilon1_z",0.307972889671252,-50,-0.386641337335297,50,-0.000744579515290056
"L_epsilon1_z",1.89246948818912,-50,-0.537228684835157,50,-0.000683018678978353
"L_epsilon1_z",-1.30212227500464,-50,-1.32611726096502,50,0.0012713096925161
"L_epsilon1_z",-1.37409032770716,-50,0.259901181173444,50,-0.000284487146224421
"L_epsilon1_z",-0.331083309708903,-50,-0.101581781101373,50,-0.000769263256374941
"L_epsilon1_z",-0.220429417278019,-50,0.110695876027416,50,0.000688102515669087
"L_epsilon1_z",0.863628238346817,-50,-0.372612962672068,50,0.000772387131481089
"L_epsilon1_z",0.317678944284724,-50,-0.227207358764908,50,0.000596356196462366
"L_epsilon1_z",0.705617656402062,-50,0.36066123277069,50,3.30091557678713e-05
"L_epsilon1_z",-1.4661413866076,-50,-0.634350927685049,50,-0.000116818114343609
"L_epsilon1_z",1.51704980583372,-50,-0.0344736996602101,50,6.87634355172051e-05
"L_epsilon1_z",-0.311962500074869,-50,-1.03403954683079,50,0.000166031373817432
