"Category","Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
"Gadus morhua_Adu",1990,1,"All_areas",1521.18182387171,0.284085886915321,432.14628759406
"Gadus morhua_Adu",1991,1,"All_areas",1196.08675400075,0.188959600040106,226.012074649251
"Gadus morhua_Adu",1992,1,"All_areas",1562.17426250231,0.202779862594045,316.777482298172
"Gadus morhua_Adu",1993,1,"All_areas",1810.84917605688,0.205731040880474,372.54788586773
"Gadus morhua_Adu",1994,1,"All_areas",1288.66111781861,0.268120547638155,345.516524629523
"Gadus morhua_Adu",1995,1,"All_areas",1921.86066076993,0.193937715659798,372.72126636615
"Gadus morhua_Adu",1996,1,"All_areas",1959.3584638415,0.215792227508079,422.814327399164
"Gadus morhua_Adu",1997,1,"All_areas",1932.38269402322,0.161028715812748,311.169103677337
"Gadus morhua_Adu",1998,1,"All_areas",1608.97882887489,0.177509411496683,285.608885024203
"Gadus morhua_Adu",1999,1,"All_areas",821.458741202952,0.228154615867423,187.419603550097
"Gadus morhua_Adu",2000,1,"All_areas",491.838619949953,0.261462580141511,128.597394585355
"Gadus morhua_Adu",2001,1,"All_areas",615.037435996255,0.201508260604655,123.935123934352
"Gadus morhua_Adu",2002,1,"All_areas",939.474070075521,0.234527113984424,220.332142318012
"Gadus morhua_Adu",2003,1,"All_areas",915.840146662382,0.18870830814351,172.826644606562
"Gadus morhua_Adu",2004,1,"All_areas",613.594583824367,0.19544154924113,119.921876068601
"Gadus morhua_Adu",2005,1,"All_areas",439.290364749356,0.188289410370446,82.7137237600747
"Gadus morhua_Adu",2006,1,"All_areas",399.814483486337,0.220611490845247,88.2036692634433
"Gadus morhua_Adu",2007,1,"All_areas",720.223756980747,0.166288162452979,119.76468510331
"Gadus morhua_Adu",2008,1,"All_areas",810.261768818233,0.177841962594799,144.098543182168
"Gadus morhua_Adu",2009,1,"All_areas",408.51065905417,0.208658741992226,85.2393202086583
"Gadus morhua_Adu",2010,1,"All_areas",895.355883367143,0.125981512832401,112.798288709983
"Gadus morhua_Adu",2011,1,"All_areas",1896.82041082186,0.110861075171593,210.283550151134
"Gadus morhua_Adu",2012,1,"All_areas",1257.28217693968,0.178616766949132,224.571677587731
"Gadus morhua_Adu",2013,1,"All_areas",534.236036609807,0.208440178442992,111.356254801625
"Gadus morhua_Adu",2014,1,"All_areas",1109.41720265154,0.158100416577661,175.399321897632
"Gadus morhua_Adu",2015,1,"All_areas",504.411619957055,0.169002268259873,85.2467079093795
"Gadus morhua_Juv",1990,1,"All_areas",8.00369861283309,1.16425076736107,9.31831225171769
"Gadus morhua_Juv",1991,1,"All_areas",7.0576238464755,0.508172851364592,3.58649283392219
"Gadus morhua_Juv",1992,1,"All_areas",44.1614479079952,0.486253790396955,21.4736714346804
"Gadus morhua_Juv",1993,1,"All_areas",5.19339431200765,0.385063946121352,1.99978890754585
"Gadus morhua_Juv",1994,1,"All_areas",75.5284029414272,0.244313151507066,18.4525821509156
"Gadus morhua_Juv",1995,1,"All_areas",76.8516106379711,0.25322086523659,19.4604313405725
"Gadus morhua_Juv",1996,1,"All_areas",22.2687058566157,0.440126471054216,9.80104692361659
"Gadus morhua_Juv",1997,1,"All_areas",27.9128937334448,0.293227444595887,8.1848265007346
"Gadus morhua_Juv",1998,1,"All_areas",8.56942670535492,0.54726436951687,4.68974190302709
"Gadus morhua_Juv",1999,1,"All_areas",4.53562808570865,0.438013443582292,1.9866660766298
"Gadus morhua_Juv",2000,1,"All_areas",15.2414339711708,0.36370605590304,5.54340183596114
"Gadus morhua_Juv",2001,1,"All_areas",19.0563645879337,0.366742845789665,6.98878537938422
"Gadus morhua_Juv",2002,1,"All_areas",0.987218401099353,0.900045970697263,0.888541944107667
"Gadus morhua_Juv",2003,1,"All_areas",0.12714114265591,1.39824578739537,0.17777456712326
"Gadus morhua_Juv",2004,1,"All_areas",5.65846755989991,0.452097597539373,2.55817958958523
"Gadus morhua_Juv",2005,1,"All_areas",4.36817061051518,0.441278256031818,1.92757870905758
"Gadus morhua_Juv",2006,1,"All_areas",7.17030289155065,0.368121752084384,2.63954446341335
"Gadus morhua_Juv",2007,1,"All_areas",7.07924386102001,0.390382406362303,2.76361225369055
"Gadus morhua_Juv",2008,1,"All_areas",4.31512768290046,0.643670747207084,2.77752145994651
"Gadus morhua_Juv",2009,1,"All_areas",8.96723918556618,0.295866792844791,2.6531082985056
"Gadus morhua_Juv",2010,1,"All_areas",91.1313123008931,0.164643251892436,15.0041556064442
"Gadus morhua_Juv",2011,1,"All_areas",8.30118216615613,0.3455344002858,2.86834400144593
"Gadus morhua_Juv",2012,1,"All_areas",0.0553152241347388,1.39642479111074,0.0772435503075964
"Gadus morhua_Juv",2013,1,"All_areas",8.96843274014608,0.301948253976696,2.70800260679454
"Gadus morhua_Juv",2014,1,"All_areas",59.2854734022259,0.183917752040889,10.9036509968174
"Gadus morhua_Juv",2015,1,"All_areas",1.58822001581989,0.777540701926695,1.23490570591462
"Lepidorhombus whiffiagonis_Adu",1990,1,"All_areas",3916.65366125791,0.11784620528824,461.562771407536
"Lepidorhombus whiffiagonis_Adu",1991,1,"All_areas",2322.4029851509,0.0965782420991441,224.293597751679
"Lepidorhombus whiffiagonis_Adu",1992,1,"All_areas",1912.17650460216,0.108058462423077,206.626852968844
"Lepidorhombus whiffiagonis_Adu",1993,1,"All_areas",2714.41895003872,0.106664509387,289.532165576655
"Lepidorhombus whiffiagonis_Adu",1994,1,"All_areas",2251.94942013934,0.13182932145835,296.872964015494
"Lepidorhombus whiffiagonis_Adu",1995,1,"All_areas",2913.64524921537,0.121697737275553,354.584034053177
"Lepidorhombus whiffiagonis_Adu",1996,1,"All_areas",2340.5644994533,0.112762431382955,263.927743766984
"Lepidorhombus whiffiagonis_Adu",1997,1,"All_areas",1559.3018374692,0.0855192284106277,133.35028999964
"Lepidorhombus whiffiagonis_Adu",1998,1,"All_areas",1199.2693455358,0.0938731619673021,112.579205515903
"Lepidorhombus whiffiagonis_Adu",1999,1,"All_areas",835.529156016437,0.0926709743503612,77.4293009861782
"Lepidorhombus whiffiagonis_Adu",2000,1,"All_areas",811.896368810756,0.0967396180577597,78.5425446212345
"Lepidorhombus whiffiagonis_Adu",2001,1,"All_areas",1175.26348493725,0.0850929180431896,100.006599402919
"Lepidorhombus whiffiagonis_Adu",2002,1,"All_areas",1577.7219243926,0.0848213622284517,133.824522844675
"Lepidorhombus whiffiagonis_Adu",2003,1,"All_areas",1345.76905063605,0.0819077601408363,110.228928604459
"Lepidorhombus whiffiagonis_Adu",2004,1,"All_areas",1107.49207325327,0.0771081632286323,85.3966795588292
"Lepidorhombus whiffiagonis_Adu",2005,1,"All_areas",944.18489639712,0.0927904313618213,87.6113238220054
"Lepidorhombus whiffiagonis_Adu",2006,1,"All_areas",1159.16916855342,0.0831289013655644,96.3604594786806
"Lepidorhombus whiffiagonis_Adu",2007,1,"All_areas",1087.98843735899,0.0783898443965411,85.2872443098071
"Lepidorhombus whiffiagonis_Adu",2008,1,"All_areas",1499.01330267556,0.0807075334239317,120.981666228606
"Lepidorhombus whiffiagonis_Adu",2009,1,"All_areas",1903.24407622181,0.0784664072087674,149.340724702495
"Lepidorhombus whiffiagonis_Adu",2010,1,"All_areas",1983.53462932792,0.072337950906385,143.484830637438
"Lepidorhombus whiffiagonis_Adu",2011,1,"All_areas",2407.5624469027,0.0735697455853438,177.123756699459
"Lepidorhombus whiffiagonis_Adu",2012,1,"All_areas",1957.29125459383,0.0779370191361127,152.545445964226
"Lepidorhombus whiffiagonis_Adu",2013,1,"All_areas",1936.29178137065,0.0777836543096914,150.611850564831
"Lepidorhombus whiffiagonis_Adu",2014,1,"All_areas",1540.29629266215,0.0771956440298997,118.904164308922
