"Category","Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
"Gadus morhua_Adu",1992,1,"All_areas",4417.86112337004,0.474457922094196,2096.08920869488
"Gadus morhua_Adu",1993,1,"All_areas",5262.40821579963,0.470560736574398,2476.28268618183
"Gadus morhua_Adu",1994,1,"All_areas",4587.93190476645,0.502510577855638,2305.4843126265
"Gadus morhua_Adu",1995,1,"All_areas",5640.66082080788,0.467177681817864,2635.19084618587
"Gadus morhua_Adu",1996,1,"All_areas",6004.701472446,0.484952324092557,2911.99393454468
"Gadus morhua_Adu",1997,1,"All_areas",6121.50384816499,0.451156555004017,2761.75658758195
"Gadus morhua_Adu",1998,1,"All_areas",4750.14143262086,0.465249125196118,2209.99914608468
"Gadus morhua_Adu",1999,1,"All_areas",2391.13361525054,0.521402967815628,1246.74416343534
"Gadus morhua_Adu",2000,1,"All_areas",1406.77552904238,0.552199788125108,776.821149076792
"Gadus morhua_Adu",2001,1,"All_areas",1897.89242081701,0.502766746038623,954.197196745529
"Gadus morhua_Adu",2002,1,"All_areas",2618.04611199174,0.535856194763854,1402.89622728818
"Gadus morhua_Adu",2003,1,"All_areas",2403.76445611639,0.53230544272152,1279.53690301129
"Gadus morhua_Adu",2004,1,"All_areas",1535.78394122299,0.538255623909478,826.644343473143
"Gadus morhua_Adu",2005,1,"All_areas",1365.64971057182,0.523681947158486,715.166099568674
"Gadus morhua_Adu",2006,1,"All_areas",1680.58351071944,0.530014808323999,890.734147306439
"Gadus morhua_Adu",2007,1,"All_areas",2437.87651928161,0.506208581213942,1234.07401400033
"Gadus morhua_Adu",2008,1,"All_areas",2386.45783232191,0.513646607307402,1225.79596905433
"Gadus morhua_Adu",2009,1,"All_areas",1250.27965039998,0.536930204437626,671.312908293465
"Gadus morhua_Adu",2010,1,"All_areas",2838.04361935922,0.463940633519179,1316.68375472058
"Gadus morhua_Adu",2011,1,"All_areas",6384.39952730311,0.442786417383858,2826.92539384174
"Gadus morhua_Adu",2012,1,"All_areas",5417.28087672405,0.497540955917331,2695.31910587796
"Gadus morhua_Adu",2013,1,"All_areas",2782.33273823197,0.520839512720647,1449.14882760744
"Gadus morhua_Adu",2014,1,"All_areas",4818.97796253729,0.480764235473065,2316.79225592078
"Gadus morhua_Adu",2015,1,"All_areas",2338.5909330658,0.49523838383228,1158.15999413634
"Gadus morhua_Juv",1992,1,"All_areas",42.4677503020588,0.996809218759812,42.3322450010822
"Gadus morhua_Juv",1993,1,"All_areas",4.81909297367375,0.943993015448169,4.54919010794338
"Gadus morhua_Juv",1994,1,"All_areas",114.198547394593,0.761604542106487,86.9741323976847
"Gadus morhua_Juv",1995,1,"All_areas",97.4469303060426,0.793802667662831,77.3536332324906
"Gadus morhua_Juv",1996,1,"All_areas",20.9543016527679,0.945139977361957,19.8047481897327
"Gadus morhua_Juv",1997,1,"All_areas",46.9585933334791,0.806571438866775,37.875460192144
"Gadus morhua_Juv",1998,1,"All_areas",14.779964350405,0.993983409591568,14.6910393586574
"Gadus morhua_Juv",1999,1,"All_areas",7.74634884900271,0.895094693507242,6.93371574879827
"Gadus morhua_Juv",2000,1,"All_areas",30.2766426864221,0.833387450759425,25.2321740659913
"Gadus morhua_Juv",2001,1,"All_areas",53.6622000479133,0.785019448693455,42.1258706972907
"Gadus morhua_Juv",2002,1,"All_areas",1.77452508740621,1.23449858174912,2.1906487036812
"Gadus morhua_Juv",2003,1,"All_areas",0.498869540697048,1.62977523381287,0.813045222331649
"Gadus morhua_Juv",2004,1,"All_areas",18.0020775786634,0.916048471913131,16.4907756571963
"Gadus morhua_Juv",2005,1,"All_areas",26.7441191412596,0.881757580745857,23.581829793176
"Gadus morhua_Juv",2006,1,"All_areas",26.9153769946392,0.851781226659603,22.9260128324994
"Gadus morhua_Juv",2007,1,"All_areas",32.8690712438468,0.846570758322312,27.8259945682536
"Gadus morhua_Juv",2008,1,"All_areas",7.66282418401896,1.02587819331299,7.86112422957644
"Gadus morhua_Juv",2009,1,"All_areas",30.4413138827938,0.777233533495304,23.6600099533635
"Gadus morhua_Juv",2010,1,"All_areas",354.715011105638,0.641195176241853,227.44155406151
"Gadus morhua_Juv",2011,1,"All_areas",33.8655904574132,0.837758133205494,28.3711738415044
"Gadus morhua_Juv",2012,1,"All_areas",0.255833466400571,1.55263722864525,0.39721656426689
"Gadus morhua_Juv",2013,1,"All_areas",24.4919477577942,0.760815269673464,18.6338478381746
"Gadus morhua_Juv",2014,1,"All_areas",136.822168818773,0.708285018065415,96.9090923135539
"Gadus morhua_Juv",2015,1,"All_areas",4.17149476986914,1.10885302112301,4.62557457816822
"Melanogrammus aeglefinus_Adu",1992,1,"All_areas",705.47766565767,0.598520587805912,422.242907133373
"Melanogrammus aeglefinus_Adu",1993,1,"All_areas",539.104616249673,0.571655577029843,308.18216048166
"Melanogrammus aeglefinus_Adu",1994,1,"All_areas",1879.97860511774,0.406479694934838,764.173129892278
"Melanogrammus aeglefinus_Adu",1995,1,"All_areas",1610.53432561968,0.439989966628359,708.618944183229
"Melanogrammus aeglefinus_Adu",1996,1,"All_areas",4836.51658476269,0.305135665128947,1475.79370499876
"Melanogrammus aeglefinus_Adu",1997,1,"All_areas",4237.2250306555,0.292949038029773,1241.29099664621
"Melanogrammus aeglefinus_Adu",1998,1,"All_areas",2711.16871982336,0.401730365359546,1089.15880036601
"Melanogrammus aeglefinus_Adu",1999,1,"All_areas",1802.69513206566,0.422682075212203,761.966919396452
"Melanogrammus aeglefinus_Adu",2000,1,"All_areas",985.906390314162,0.401460675797733,395.80264572883
"Melanogrammus aeglefinus_Adu",2001,1,"All_areas",2176.19356498077,0.383209644608478,833.938362635538
"Melanogrammus aeglefinus_Adu",2002,1,"All_areas",3206.08996531786,0.321115739100301,1029.52594883511
"Melanogrammus aeglefinus_Adu",2003,1,"All_areas",6920.6928945008,0.244146073330555,1689.65999491905
"Melanogrammus aeglefinus_Adu",2004,1,"All_areas",5088.3969842742,0.26291156676835,1337.79842347489
"Melanogrammus aeglefinus_Adu",2005,1,"All_areas",3377.91003532792,0.313917247636804,1060.38422105488
"Melanogrammus aeglefinus_Adu",2006,1,"All_areas",2982.07829617979,0.287573080187166,857.565440991713
"Melanogrammus aeglefinus_Adu",2007,1,"All_areas",3600.00885856294,0.281719737282785,1014.19354985006
"Melanogrammus aeglefinus_Adu",2008,1,"All_areas",5731.08030682648,0.26121214424512,1497.02777578712
"Melanogrammus aeglefinus_Adu",2009,1,"All_areas",4963.63948101778,0.263341036706534,1307.1299667687
"Melanogrammus aeglefinus_Adu",2010,1,"All_areas",14738.2156410778,0.224465801534107,3308.22538705703
"Melanogrammus aeglefinus_Adu",2011,1,"All_areas",27870.4951407988,0.201411081287024,5613.42656231306
"Melanogrammus aeglefinus_Adu",2012,1,"All_areas",14060.597671586,0.240468439422759,3381.12997943757
"Melanogrammus aeglefinus_Adu",2013,1,"All_areas",9130.74556751963,0.262860677624355,2400.11396709381
"Melanogrammus aeglefinus_Adu",2014,1,"All_areas",14320.3153223271,0.246192462252937,3525.55368944219
"Melanogrammus aeglefinus_Adu",2015,1,"All_areas",17039.2675275059,0.223617786020767,3810.28327991641
"Melanogrammus aeglefinus_Juv",1992,1,"All_areas",211.760824651337,0.658328415114284,139.408168076008
"Melanogrammus aeglefinus_Juv",1993,1,"All_areas",1020.36335467446,0.366642044152929,374.108106136584
"Melanogrammus aeglefinus_Juv",1994,1,"All_areas",1425.58802022016,0.336556164473555,479.790436204746
"Melanogrammus aeglefinus_Juv",1995,1,"All_areas",2346.75932211559,0.364278328048062,854.873562191468
"Melanogrammus aeglefinus_Juv",1996,1,"All_areas",7062.20044891665,0.332498689561827,2348.17239468773
"Melanogrammus aeglefinus_Juv",1997,1,"All_areas",887.826828361696,0.360405122050627,319.977336435518
"Melanogrammus aeglefinus_Juv",1998,1,"All_areas",290.405957921042,0.510074634125717,148.128712734504
"Melanogrammus aeglefinus_Juv",1999,1,"All_areas",2581.94937949635,0.333459438872659,860.975391284461
"Melanogrammus aeglefinus_Juv",2000,1,"All_areas",1319.02921172415,0.340176920790592,448.703295677161
"Melanogrammus aeglefinus_Juv",2001,1,"All_areas",3197.62189181092,0.337846329492074,1080.30481925182
"Melanogrammus aeglefinus_Juv",2002,1,"All_areas",6577.78962193911,0.273532177727413,1799.23711992178
"Melanogrammus aeglefinus_Juv",2003,1,"All_areas",9972.196037901,0.235465575277352,2348.10887684289
"Melanogrammus aeglefinus_Juv",2004,1,"All_areas",4484.98449939111,0.278708434804891,1250.00300994949
"Melanogrammus aeglefinus_Juv",2005,1,"All_areas",6057.71276539095,0.249400625102106,1510.79735037751
"Melanogrammus aeglefinus_Juv",2006,1,"All_areas",2523.40043751603,0.248286065308343,626.525165828209
"Melanogrammus aeglefinus_Juv",2007,1,"All_areas",6943.72931499783,0.25290784599184,1756.12362420649
"Melanogrammus aeglefinus_Juv",2008,1,"All_areas",6035.59594258733,0.233268151873063,1407.9123109799
"Melanogrammus aeglefinus_Juv",2009,1,"All_areas",15337.728880117,0.204557356692597,3137.44527738444
"Melanogrammus aeglefinus_Juv",2010,1,"All_areas",29077.3211209184,0.185334580456027,5389.03311073057
