"Category","Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
"cod_adu",1990,1,"All_areas",1494.1716188064,0.305051065394089,455.798644198503
"cod_adu",1991,1,"All_areas",987.358865287423,0.227251003761499,224.378293209381
"cod_adu",1992,1,"All_areas",1282.2328599631,0.231035440081688,296.241233088775
"cod_adu",1993,1,"All_areas",1898.13296384123,0.220610973747304,418.748961454869
"cod_adu",1994,1,"All_areas",1615.8272997278,0.256393524838714,414.287656907833
"cod_adu",1995,1,"All_areas",1839.69291770393,0.218789223711762,402.504985332469
"cod_adu",1996,1,"All_areas",1823.97036535091,0.226951951993613,413.953634794893
"cod_adu",1997,1,"All_areas",2016.65434508832,0.177572167524723,358.101683205483
"cod_adu",1998,1,"All_areas",1579.0431406565,0.188006159137852,296.869835987798
"cod_adu",1999,1,"All_areas",820.430897777082,0.230791695967649,189.348638322234
"cod_adu",2000,1,"All_areas",568.300658161123,0.261527385842758,148.626185501597
"cod_adu",2001,1,"All_areas",628.432649667184,0.210205375275437,132.099920958627
"cod_adu",2002,1,"All_areas",1008.21015522661,0.241391108444201,243.372966914851
"cod_adu",2003,1,"All_areas",1090.62021472513,0.186106687396437,202.971715370084
"cod_adu",2004,1,"All_areas",680.850246157131,0.19829566341878,135.009651250568
"cod_adu",2005,1,"All_areas",576.487573668162,0.184086606076903,106.12364088208
"cod_adu",2006,1,"All_areas",621.008362924718,0.203067802139115,126.106803369132
"cod_adu",2007,1,"All_areas",982.243880023918,0.167465363704131,164.491828614362
"cod_adu",2008,1,"All_areas",883.715212943067,0.187847785487208,166.003945752712
"cod_adu",2009,1,"All_areas",641.809912414033,0.213238068973738,136.858306371372
"cod_adu",2010,1,"All_areas",962.874013415517,0.127624071585902,122.885902016347
"cod_adu",2011,1,"All_areas",2019.2739538334,0.107784939098055,217.647320136221
"cod_adu",2012,1,"All_areas",1876.08691193483,0.169652838640705,318.283470146419
"cod_adu",2013,1,"All_areas",1095.13390984696,0.208897315077172,228.770533416996
"cod_adu",2014,1,"All_areas",1592.3191338162,0.154450287879451,245.93414861387
"cod_adu",2015,1,"All_areas",943.363923730313,0.182516114972251,172.179118364236
"cod_juv",1990,1,"All_areas",1.59705188818921,1.18642155137079,1.8947767788051
"cod_juv",1991,1,"All_areas",1.27775137743011,0.725731354351594,0.927304237666968
"cod_juv",1992,1,"All_areas",8.55672578425683,0.667757305893741,5.71381615696685
"cod_juv",1993,1,"All_areas",1.93109432903706,0.576233832387979,1.11276188592372
"cod_juv",1994,1,"All_areas",32.3081319487499,0.355556188521441,11.4873562539453
"cod_juv",1995,1,"All_areas",28.9837203130653,0.388784077334904,11.268408959648
"cod_juv",1996,1,"All_areas",7.4896718860008,0.604195275054662,4.52522436523142
"cod_juv",1997,1,"All_areas",13.8872174091221,0.402285966047229,5.58663267113656
"cod_juv",1998,1,"All_areas",3.76436154519317,0.653849190260958,2.46132474817404
"cod_juv",1999,1,"All_areas",2.6926647475362,0.539367891615159,1.45233690770507
"cod_juv",2000,1,"All_areas",8.43892186681015,0.441759529497439,3.7279741533477
"cod_juv",2001,1,"All_areas",15.0620667035685,0.407257297856444,6.13413658582883
"cod_juv",2002,1,"All_areas",0.513411837473204,0.958022919547789,0.491860307466473
"cod_juv",2003,1,"All_areas",0.207774314095267,1.43575452458708,0.298312911555258
"cod_juv",2004,1,"All_areas",4.90639902559616,0.478832051830421,2.34934111252499
"cod_juv",2005,1,"All_areas",6.51387203949776,0.416736841561985,2.71457046007922
"cod_juv",2006,1,"All_areas",8.67533098182336,0.376167672781211,3.26337906603923
"cod_juv",2007,1,"All_areas",9.67898619892376,0.385930945800513,3.73542029814076
