"Category","Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
"cod_adu",1990,1,"All_areas",1494.18045962668,0.305050329039707,455.800240853821
"cod_adu",1991,1,"All_areas",987.368200291535,0.227250406382201,224.379824765114
"cod_adu",1992,1,"All_areas",1282.23805324184,0.231034866534583,296.241697496291
"cod_adu",1993,1,"All_areas",1898.15459000292,0.220610498552844,418.752830430913
"cod_adu",1994,1,"All_areas",1615.82420985683,0.256392541151184,414.285275218797
"cod_adu",1995,1,"All_areas",1839.70608680176,0.21878867057832,402.5068489862
"cod_adu",1996,1,"All_areas",1823.98716355956,0.226951503079696,413.956628367913
"cod_adu",1997,1,"All_areas",2016.6643595404,0.177571680302508,358.102478929771
"cod_adu",1998,1,"All_areas",1579.03583452091,0.18800535734558,296.867196330579
"cod_adu",1999,1,"All_areas",820.426977645884,0.230790872576801,189.347058056441
"cod_adu",2000,1,"All_areas",568.296267254481,0.261527050220543,148.62484642641
"cod_adu",2001,1,"All_areas",628.430601126597,0.21020515432994,132.099351495473
"cod_adu",2002,1,"All_areas",1008.20872648329,0.241390563175131,243.372072283882
"cod_adu",2003,1,"All_areas",1090.62357828101,0.186106330093869,202.971951667722
"cod_adu",2004,1,"All_areas",680.851675269707,0.198295627857092,135.00991042516
"cod_adu",2005,1,"All_areas",576.49136664167,0.184086503783199,106.124280146264
"cod_adu",2006,1,"All_areas",621.009417020373,0.203067752619219,126.106986669699
"cod_adu",2007,1,"All_areas",982.247230234414,0.1674650392806,164.492070994467
"cod_adu",2008,1,"All_areas",883.71246108707,0.187847448674181,166.003131176788
"cod_adu",2009,1,"All_areas",641.807940517844,0.213237448972993,136.857487966636
"cod_adu",2010,1,"All_areas",962.875901738674,0.127623690413237,122.885775989863
"cod_adu",2011,1,"All_areas",2019.27310096656,0.107784704088669,217.646753661889
"cod_adu",2012,1,"All_areas",1876.10147018251,0.169652828304256,318.285920602236
"cod_adu",2013,1,"All_areas",1095.13057260443,0.208896997968196,228.769489000257
"cod_adu",2014,1,"All_areas",1592.32659290529,0.154449655345546,245.93429347177
"cod_adu",2015,1,"All_areas",943.357776488939,0.182515259000093,172.177188905631
"cod_juv",1990,1,"All_areas",1.59701969567292,1.18642241712022,1.89473996752886
"cod_juv",1991,1,"All_areas",1.27776133665731,0.725729346145238,0.927308899381974
"cod_juv",1992,1,"All_areas",8.5567641255154,0.667757379195646,5.71384238684949
"cod_juv",1993,1,"All_areas",1.93106558458666,0.576235181439172,1.11274792750524
"cod_juv",1994,1,"All_areas",32.3085478577396,0.355555708276309,11.4874886169376
"cod_juv",1995,1,"All_areas",28.9843302465102,0.388783390060362,11.2686261718673
"cod_juv",1996,1,"All_areas",7.48976761605423,0.604196305062324,4.52528991939542
"cod_juv",1997,1,"All_areas",13.8873026103041,0.40228774365936,5.58669163261398
"cod_juv",1998,1,"All_areas",3.76436387702383,0.653850863112549,2.46133257006173
"cod_juv",1999,1,"All_areas",2.69258719979689,0.539369142871424,1.45229845006102
"cod_juv",2000,1,"All_areas",8.43891275802281,0.44175936180727,3.72796871433138
"cod_juv",2001,1,"All_areas",15.062063693639,0.40725724704728,6.13413459472223
"cod_juv",2002,1,"All_areas",0.513393583910148,0.958018666755273,0.491840636778312
"cod_juv",2003,1,"All_areas",0.207790354248761,1.435742312297,0.298333403682129
"cod_juv",2004,1,"All_areas",4.90643053671174,0.478833224144817,2.34936195293627
"cod_juv",2005,1,"All_areas",6.51374629688952,0.416736508082229,2.71451588629928
"cod_juv",2006,1,"All_areas",8.6751621016474,0.376167889063154,3.26331741505738
"cod_juv",2007,1,"All_areas",9.67876528066596,0.385931759813437,3.7353429175886
"cod_juv",2008,1,"All_areas",2.3498439677065,0.704173273064414,1.65469731793055
"cod_juv",2009,1,"All_areas",9.36061022023184,0.396290479236516,3.70952071012191
"cod_juv",2010,1,"All_areas",103.923379432274,0.160590730167111,16.6891313844626
"cod_juv",2011,1,"All_areas",9.91039527685712,0.35024634562864,3.47107972945454
"cod_juv",2012,1,"All_areas",0.109329195888367,1.34771465032255,0.147344559006736
"cod_juv",2013,1,"All_areas",5.63854872462623,0.365062755357296,2.05842413362842
"cod_juv",2014,1,"All_areas",37.9092896946216,0.244578640697136,9.27180254330451
"cod_juv",2015,1,"All_areas",0.977250948577522,0.835609200517853,0.816599883846177
"meg_adu",1990,1,"All_areas",3050.03224491467,0.126467233877456,385.729141251405
"meg_adu",1991,1,"All_areas",1970.33915569819,0.113950293896341,224.520725867277
"meg_adu",1992,1,"All_areas",1654.09267669784,0.12341882815492,204.146179817682
"meg_adu",1993,1,"All_areas",2064.87523500251,0.118505613545562,244.69930661901
"meg_adu",1994,1,"All_areas",1497.60995484958,0.141875558447193,212.47424868036
"meg_adu",1995,1,"All_areas",2142.99156713501,0.131075055020887,280.892737571519
"meg_adu",1996,1,"All_areas",1736.86532362188,0.124824707031573,216.8037051744
"meg_adu",1997,1,"All_areas",1145.06479046859,0.0950584400845655,108.848072777704
"meg_adu",1998,1,"All_areas",909.416072393452,0.0989990445907988,90.0313223024684
"meg_adu",1999,1,"All_areas",639.934758852711,0.0979163815008119,62.6600959834521
"meg_adu",2000,1,"All_areas",644.317527685865,0.102831818589795,66.256343121218
"meg_adu",2001,1,"All_areas",879.970221775681,0.0903311017028111,79.4886795986642
"meg_adu",2002,1,"All_areas",1174.41113238172,0.0938607886049322,110.23115503176
"meg_adu",2003,1,"All_areas",1054.67807979345,0.0828206190931972,87.3490915125183
"meg_adu",2004,1,"All_areas",883.076777267798,0.0790306055647505,69.7900924676424
"meg_adu",2005,1,"All_areas",794.133256925216,0.0828171875822854,65.7678829041069
"meg_adu",2006,1,"All_areas",889.417345797423,0.0792230936101242,70.4623936445775
"meg_adu",2007,1,"All_areas",902.897150026196,0.0752143656479027,67.9108363845195
