"Category","Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
"Lepidorhombus whiffiagonis_Adu",2000,1,"All_areas",1084.01344971657,0.11428405639057,123.885454215546
"Lepidorhombus whiffiagonis_Adu",2001,1,"All_areas",1698.50087296397,0.0987111498644619,167.660974216066
"Lepidorhombus whiffiagonis_Adu",2002,1,"All_areas",2198.57656649896,0.104817396531587,230.449071775777
"Lepidorhombus whiffiagonis_Adu",2003,1,"All_areas",2524.85546542621,0.121881270908529,307.732592986493
"Lepidorhombus whiffiagonis_Adu",2004,1,"All_areas",2230.97092269081,0.120311961382323,268.412487495862
"Lepidorhombus whiffiagonis_Adu",2005,1,"All_areas",1390.59257183181,0.100382807319863,139.591586198626
"Lepidorhombus whiffiagonis_Adu",2006,1,"All_areas",2254.39061173235,0.108352890288557,244.269738620589
"Lepidorhombus whiffiagonis_Adu",2007,1,"All_areas",2137.49586067825,0.101766295780309,217.525035986969
"Lepidorhombus whiffiagonis_Adu",2008,1,"All_areas",2938.70874031621,0.0989579853422612,290.808696449387
"Lepidorhombus whiffiagonis_Adu",2009,1,"All_areas",4021.60774423364,0.112143967890874,450.999049739026
"Lepidorhombus whiffiagonis_Adu",2010,1,"All_areas",4047.41942960266,0.0870731386181725,352.421513039677
"Lepidorhombus whiffiagonis_Adu",2011,1,"All_areas",5371.20635533151,0.0918282776073332,493.228628283655
"Lepidorhombus whiffiagonis_Adu",2012,1,"All_areas",4383.21734010652,0.0930180874921356,407.718494039074
"Lepidorhombus whiffiagonis_Adu",2013,1,"All_areas",6857.4365227844,0.0887375051805242,608.511808965697
"Lepidorhombus whiffiagonis_Adu",2014,1,"All_areas",4181.87394696794,0.103296029885978,431.970976205392
"Lepidorhombus whiffiagonis_Adu",2015,1,"All_areas",8013.67523061975,0.088601248834925,710.021633190417
"Lepidorhombus whiffiagonis_Juv",1990,1,"All_areas",49.4076782401521,0.189191790785823,9.34752712482411
"Lepidorhombus whiffiagonis_Juv",1991,1,"All_areas",35.7684341835369,0.177446297953635,6.34697622946687
"Lepidorhombus whiffiagonis_Juv",1992,1,"All_areas",40.2362748928767,0.225426431803138,9.07031987815139
"Lepidorhombus whiffiagonis_Juv",1993,1,"All_areas",51.8769940856587,0.192561406900706,9.98950696691406
"Lepidorhombus whiffiagonis_Juv",1994,1,"All_areas",47.7033331187144,0.287121159985742,13.6966363402315
"Lepidorhombus whiffiagonis_Juv",1995,1,"All_areas",64.8745904423741,0.208736075792494,13.5416674275864
"Lepidorhombus whiffiagonis_Juv",1996,1,"All_areas",26.2482654084156,0.208106871709172,5.46244440193745
"Lepidorhombus whiffiagonis_Juv",1997,1,"All_areas",42.15903524732,0.139099341255263,5.86429403085964
"Lepidorhombus whiffiagonis_Juv",1998,1,"All_areas",30.9896810740271,0.174947799253315,5.42157650346314
"Lepidorhombus whiffiagonis_Juv",1999,1,"All_areas",29.4615366085031,0.163179366861638,4.80751489054651
"Lepidorhombus whiffiagonis_Juv",2000,1,"All_areas",31.9668398280867,0.150075284427253,4.79743257944057
"Lepidorhombus whiffiagonis_Juv",2001,1,"All_areas",69.323339022248,0.130349401029667,9.03625571892658
"Lepidorhombus whiffiagonis_Juv",2002,1,"All_areas",100.403014248784,0.130461593231539,13.0987372041453
"Lepidorhombus whiffiagonis_Juv",2003,1,"All_areas",104.232674998683,0.145918717756694,15.2094982841581
"Lepidorhombus whiffiagonis_Juv",2004,1,"All_areas",97.9661183444305,0.154118784524409,15.0984190838181
